Transitoin Probabilities
P(X_t+1)=p | X_t=r) 0.00353143841516
P(X_t+1)=s | X_t=r) 0.0605081826012
P(X_t+1)=r | X_t=r) 0.00469422911283
P(X_t+1)=u | X_t=r) 0.0163221360896
P(X_t+1)=t | X_t=r) 0.0314384151593
P(X_t+1)=w | X_t=r) 0.00120585701981
P(X_t+1)=v | X_t=r) 0.00934539190353
P(X_t+1)=y | X_t=r) 0.0267872523686
P(X_t+1)=x | X_t=r) 4.30663221361e-05
P(X_t+1)=z | X_t=r) 4.30663221361e-05
P(X_t+1)=_ | X_t=u) 0.000103745201784
P(X_t+1)=a | X_t=u) 0.0561261541654
P(X_t+1)=c | X_t=u) 0.0729328768544
P(X_t+1)=b | X_t=u) 0.0141093474427
P(X_t+1)=e | X_t=u) 0.0561261541654
P(X_t+1)=d | X_t=u) 0.0225127087872
P(X_t+1)=g | X_t=u) 0.0393194314763
P(X_t+1)=f | X_t=u) 0.0169104678909
P(X_t+1)=i | X_t=u) 0.0141093474427
P(X_t+1)=h | X_t=u) 0.000103745201784
P(X_t+1)=k | X_t=u) 0.000103745201784
P(X_t+1)=j | X_t=u) 0.000103745201784
P(X_t+1)=m | X_t=u) 0.019711588339
P(X_t+1)=l | X_t=u) 0.103745201784
P(X_t+1)=o | X_t=u) 0.000103745201784
P(X_t+1)=n | X_t=u) 0.0673306359581
P(X_t+1)=q | X_t=u) 0.000103745201784
P(X_t+1)=p | X_t=u) 0.050523913269
P(X_t+1)=s | X_t=u) 0.184977694782
P(X_t+1)=r | X_t=u) 0.103745201784
P(X_t+1)=u | X_t=u) 0.000103745201784
P(X_t+1)=t | X_t=u) 0.170972092541
P(X_t+1)=w | X_t=u) 0.000103745201784
P(X_t+1)=v | X_t=u) 0.000103745201784
P(X_t+1)=y | X_t=u) 0.00570598609814
P(X_t+1)=x | X_t=u) 0.000103745201784
P(X_t+1)=z | X_t=u) 0.000103745201784
P(X_t+1)=_ | X_t=t) 0.225465702389
P(X_t+1)=a | X_t=t) 0.0278325662941
P(X_t+1)=c | X_t=t) 0.00416392724085
P(X_t+1)=b | X_t=t) 2.19154065308e-05
P(X_t+1)=e | X_t=t) 0.0858207319746
P(X_t+1)=d | X_t=t) 2.19154065308e-05
P(X_t+1)=g | X_t=t) 2.19154065308e-05
P(X_t+1)=f | X_t=t) 2.19154065308e-05
P(X_t+1)=i | X_t=t) 0.155051501205
P(X_t+1)=h | X_t=t) 0.256234933158
P(X_t+1)=k | X_t=t) 2.19154065308e-05
P(X_t+1)=j | X_t=t) 2.19154065308e-05
P(X_t+1)=m | X_t=t) 0.000613631382862
P(X_t+1)=l | X_t=t) 0.00712250712251
P(X_t+1)=o | X_t=t) 0.0781284242823
P(X_t+1)=n | X_t=t) 0.000613631382862
P(X_t+1)=q | X_t=t) 2.19154065308e-05
P(X_t+1)=p | X_t=t) 2.19154065308e-05
P(X_t+1)=s | X_t=t) 0.0485426254657
P(X_t+1)=r | X_t=t) 0.0331580100811
P(X_t+1)=u | X_t=t) 0.0142230988385
P(X_t+1)=t | X_t=t) 0.0100810870042
P(X_t+1)=w | X_t=t) 0.00120534735919
P(X_t+1)=v | X_t=t) 2.19154065308e-05
P(X_t+1)=y | X_t=t) 0.0515012053474
P(X_t+1)=x | X_t=t) 2.19154065308e-05
P(X_t+1)=z | X_t=t) 2.19154065308e-05
P(X_t+1)=_ | X_t=w) 0.0410774410774
P(X_t+1)=a | X_t=w) 0.100168350168
P(X_t+1)=c | X_t=w) 0.00016835016835
P(X_t+1)=b | X_t=w) 0.00016835016835
P(X_t+1)=e | X_t=w) 0.26835016835
P(X_t+1)=d | X_t=w) 0.00016835016835
P(X_t+1)=g | X_t=w) 0.00016835016835
P(X_t+1)=f | X_t=w) 0.00016835016835
P(X_t+1)=i | X_t=w) 0.141077441077
P(X_t+1)=h | X_t=w) 0.222895622896
P(X_t+1)=k | X_t=w) 0.00016835016835
P(X_t+1)=j | X_t=w) 0.00016835016835
P(X_t+1)=m | X_t=w) 0.00016835016835
P(X_t+1)=l | X_t=w) 0.00925925925926
P(X_t+1)=o | X_t=w) 0.11835016835
P(X_t+1)=n | X_t=w) 0.0728956228956
P(X_t+1)=q | X_t=w) 0.00016835016835
P(X_t+1)=p | X_t=w) 0.00016835016835
P(X_t+1)=s | X_t=w) 0.0138047138047
P(X_t+1)=r | X_t=w) 0.0047138047138
P(X_t+1)=u | X_t=w) 0.00016835016835
P(X_t+1)=t | X_t=w) 0.00016835016835
P(X_t+1)=w | X_t=w) 0.00016835016835
P(X_t+1)=v | X_t=w) 0.00016835016835
P(X_t+1)=y | X_t=w) 0.0047138047138
P(X_t+1)=x | X_t=w) 0.00016835016835
P(X_t+1)=z | X_t=w) 0.00016835016835
P(X_t+1)=_ | X_t=v) 0.000154966682163
P(X_t+1)=a | X_t=v) 0.0545482721215
P(X_t+1)=c | X_t=v) 0.000154966682163
P(X_t+1)=b | X_t=v) 0.000154966682163
P(X_t+1)=e | X_t=v) 0.682163334883
P(X_t+1)=d | X_t=v) 0.000154966682163
P(X_t+1)=g | X_t=v) 0.000154966682163
P(X_t+1)=f | X_t=v) 0.000154966682163
P(X_t+1)=i | X_t=v) 0.205175887184
P(X_t+1)=h | X_t=v) 0.000154966682163
P(X_t+1)=k | X_t=v) 0.000154966682163
P(X_t+1)=j | X_t=v) 0.000154966682163
P(X_t+1)=m | X_t=v) 0.000154966682163
P(X_t+1)=l | X_t=v) 0.000154966682163
P(X_t+1)=o | X_t=v) 0.0545482721215
P(X_t+1)=n | X_t=v) 0.000154966682163
P(X_t+1)=q | X_t=v) 0.000154966682163
P(X_t+1)=p | X_t=v) 0.000154966682163
P(X_t+1)=s | X_t=v) 0.000154966682163
P(X_t+1)=r | X_t=v) 0.000154966682163
P(X_t+1)=u | X_t=v) 0.000154966682163
P(X_t+1)=t | X_t=v) 0.000154966682163
P(X_t+1)=w | X_t=v) 0.000154966682163
P(X_t+1)=v | X_t=v) 0.000154966682163
P(X_t+1)=y | X_t=v) 0.000154966682163
P(X_t+1)=x | X_t=v) 0.000154966682163
P(X_t+1)=z | X_t=v) 0.000154966682163
P(X_t+1)=_ | X_t=y) 0.801159249435
P(X_t+1)=a | X_t=y) 9.82414775518e-05
P(X_t+1)=c | X_t=y) 0.039886039886
P(X_t+1)=b | X_t=y) 9.82414775518e-05
P(X_t+1)=e | X_t=y) 0.00540328126535
P(X_t+1)=d | X_t=y) 9.82414775518e-05
P(X_t+1)=g | X_t=y) 9.82414775518e-05
P(X_t+1)=f | X_t=y) 9.82414775518e-05
P(X_t+1)=i | X_t=y) 0.0160133608409
P(X_t+1)=h | X_t=y) 9.82414775518e-05
P(X_t+1)=k | X_t=y) 9.82414775518e-05
P(X_t+1)=j | X_t=y) 9.82414775518e-05
P(X_t+1)=m | X_t=y) 0.00540328126535
P(X_t+1)=l | X_t=y) 0.0107083210531
P(X_t+1)=o | X_t=y) 0.0160133608409
P(X_t+1)=n | X_t=y) 9.82414775518e-05
P(X_t+1)=q | X_t=y) 9.82414775518e-05
P(X_t+1)=p | X_t=y) 0.0319284802043
P(X_t+1)=s | X_t=y) 0.0504961194616
P(X_t+1)=r | X_t=y) 9.82414775518e-05
P(X_t+1)=u | X_t=y) 9.82414775518e-05
P(X_t+1)=t | X_t=y) 0.0186658807348
P(X_t+1)=w | X_t=y) 9.82414775518e-05
P(X_t+1)=v | X_t=y) 9.82414775518e-05
P(X_t+1)=y | X_t=y) 9.82414775518e-05
P(X_t+1)=x | X_t=y) 9.82414775518e-05
P(X_t+1)=z | X_t=y) 0.00275076137145
P(X_t+1)=_ | X_t=x) 0.00112233445567
P(X_t+1)=a | X_t=x) 0.182940516274
P(X_t+1)=c | X_t=x) 0.0920314253648
P(X_t+1)=b | X_t=x) 0.00112233445567
P(X_t+1)=e | X_t=x) 0.0920314253648
P(X_t+1)=d | X_t=x) 0.00112233445567
P(X_t+1)=g | X_t=x) 0.00112233445567
P(X_t+1)=f | X_t=x) 0.00112233445567
P(X_t+1)=i | X_t=x) 0.122334455668
P(X_t+1)=h | X_t=x) 0.00112233445567
P(X_t+1)=k | X_t=x) 0.00112233445567
P(X_t+1)=j | X_t=x) 0.00112233445567
P(X_t+1)=m | X_t=x) 0.00112233445567
P(X_t+1)=l | X_t=x) 0.00112233445567
P(X_t+1)=o | X_t=x) 0.00112233445567
P(X_t+1)=n | X_t=x) 0.00112233445567
P(X_t+1)=q | X_t=x) 0.00112233445567
P(X_t+1)=p | X_t=x) 0.364758698092
P(X_t+1)=s | X_t=x) 0.00112233445567
P(X_t+1)=r | X_t=x) 0.00112233445567
P(X_t+1)=u | X_t=x) 0.0617283950617
P(X_t+1)=t | X_t=x) 0.0617283950617
P(X_t+1)=w | X_t=x) 0.00112233445567
P(X_t+1)=v | X_t=x) 0.00112233445567
P(X_t+1)=y | X_t=x) 0.00112233445567
P(X_t+1)=x | X_t=x) 0.00112233445567
P(X_t+1)=z | X_t=x) 0.00112233445567
P(X_t+1)=_ | X_t=z) 0.000949667616334
P(X_t+1)=a | X_t=z) 0.283000949668
P(X_t+1)=c | X_t=z) 0.000949667616334
P(X_t+1)=b | X_t=z) 0.000949667616334
P(X_t+1)=e | X_t=z) 0.641975308642
P(X_t+1)=d | X_t=z) 0.000949667616334
P(X_t+1)=g | X_t=z) 0.000949667616334
P(X_t+1)=f | X_t=z) 0.000949667616334
P(X_t+1)=i | X_t=z) 0.0522317188984
P(X_t+1)=h | X_t=z) 0.000949667616334
P(X_t+1)=k | X_t=z) 0.000949667616334
P(X_t+1)=j | X_t=z) 0.000949667616334
P(X_t+1)=m | X_t=z) 0.000949667616334
P(X_t+1)=l | X_t=z) 0.000949667616334
P(X_t+1)=o | X_t=z) 0.000949667616334
P(X_t+1)=n | X_t=z) 0.000949667616334
P(X_t+1)=q | X_t=z) 0.000949667616334
P(X_t+1)=p | X_t=z) 0.000949667616334
P(X_t+1)=s | X_t=z) 0.000949667616334
P(X_t+1)=r | X_t=z) 0.000949667616334
P(X_t+1)=u | X_t=z) 0.000949667616334
P(X_t+1)=t | X_t=z) 0.000949667616334
P(X_t+1)=w | X_t=z) 0.000949667616334
P(X_t+1)=v | X_t=z) 0.000949667616334
P(X_t+1)=y | X_t=z) 0.000949667616334
P(X_t+1)=x | X_t=z) 0.000949667616334
P(X_t+1)=z | X_t=z) 0.000949667616334
